phone_number,account_length,intl_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churned
356-1952,0.2603305785123967,0.0,0.0,0.0,0.3530583214793741,0.7090909090909091,0.3530789825970549,0.530107231234534,0.6352941176470588,0.5302491103202848,0.41240506329113924,0.48,0.4124929656724817,0.32000000000000006,0.25,0.32037037037037036,0.3333333333333333,0.0
416-7866,0.32644628099173556,1.0,1.0,0.576923076923077,0.5240398293029872,0.8,0.5239290495314591,0.4605444047291724,0.6411764705882352,0.4606923325784536,0.5387341772151899,0.6514285714285715,0.5391108610016883,0.5,0.5,0.5,0.0,0.0
398-1759,0.2272727272727273,0.0,0.0,0.0,0.6335704125177809,0.806060606060606,0.6335341365461847,0.761616717074512,0.5235294117647059,0.7618893561954061,0.25772151898734175,0.5371428571428571,0.2577377602701182,0.68,0.2,0.6796296296296296,0.4444444444444444,0.0
338-9950,0.49173553719008267,0.0,0.0,0.0,0.42446657183499287,0.593939393939394,0.4243641231593039,0.5323068463018972,0.5176470588235293,0.5325137495956002,0.6301265822784811,0.68,0.6302757456387169,0.555,0.25,0.5555555555555556,0.1111111111111111,0.0
412-7278,0.42148760330578516,0.0,0.0,0.0,0.5874822190611665,0.7575757575757576,0.5875167336010709,0.49546329392356336,0.6647058823529411,0.49563248139760596,0.5584810126582278,0.5428571428571428,0.5588069780528981,0.61,0.2,0.6092592592592593,0.3333333333333333,0.0
347-1263,0.6735537190082644,0.0,1.0,0.5192307692307693,0.4543385490753912,0.6181818181818182,0.4543172690763052,0.46411877921363764,0.6647058823529411,0.46425105143966355,0.6179746835443038,0.7257142857142858,0.6178953292065279,0.48,0.45,0.4796296296296296,0.3333333333333333,0.0
386-5684,0.47520661157024796,0.0,1.0,0.5192307692307693,0.5823613086770981,0.7151515151515152,0.5823293172690762,0.5757492438823206,0.5352941176470588,0.575865415723067,0.5389873417721519,0.38285714285714284,0.5391108610016883,0.35000000000000003,0.1,0.35,0.2222222222222222,0.0
334-4354,0.49586776859504134,0.0,0.0,0.0,0.6065433854907539,0.47878787878787876,0.606425702811245,0.33186692328842454,0.6823529411764706,0.33193141378194757,0.6187341772151899,0.5828571428571429,0.6190208216094542,0.375,0.2,0.3759259259259259,0.1111111111111111,0.0
398-5970,0.22314049586776863,1.0,0.0,0.0,0.7669985775248934,0.7333333333333333,0.76690093708166,0.4720923838328292,0.5352941176470588,0.47201552895503074,0.5544303797468354,0.56,0.5548677546426561,0.41,0.30000000000000004,0.4092592592592592,0.1111111111111111,0.0
330-3429,0.7520661157024794,0.0,0.0,0.0,0.3320056899004268,0.5575757575757576,0.3319946452476573,0.5878471267528182,0.6588235294117647,0.5878356518925915,0.5425316455696203,0.64,0.5424873382104671,0.485,0.30000000000000004,0.48518518518518516,0.2222222222222222,0.0
418-4637,0.4256198347107438,0.0,0.0,0.0,0.7493598862019915,0.6121212121212121,0.749330655957162,0.6475116854550453,0.6882352941176471,0.6476868327402135,0.2582278481012658,0.8342857142857143,0.2583005064715813,0.65,0.2,0.6499999999999999,0.0,0.0
393-7322,0.3677685950413223,0.0,0.0,0.0,0.3988620199146515,0.5878787878787879,0.3987617135207496,0.5881220786362387,0.6,0.5881591717890651,0.3037974683544304,0.72,0.3038829487900957,0.355,0.1,0.3555555555555555,0.1111111111111111,0.0
353-5557,0.3347107438016529,0.0,0.0,0.0,0.5624466571834993,0.6121212121212121,0.5624163319946452,0.3508386032444322,0.48823529411764705,0.35101908767389195,0.359746835443038,0.5885714285714285,0.35959482273494653,0.675,0.15000000000000002,0.6759259259259258,0.1111111111111111,0.0
411-5334,0.4132231404958678,0.0,0.0,0.0,0.3874822190611664,0.5575757575757576,0.38738286479250333,0.6073687104756668,0.6470588235294118,0.607570365577483,0.49848101265822786,0.6628571428571428,0.4985931344963421,0.665,0.35000000000000003,0.6648148148148147,0.3333333333333333,0.0
398-8588,0.03305785123966942,0.0,1.0,0.3076923076923077,0.25177809388335703,0.5272727272727272,0.2518406961178046,0.49161396755567777,0.6352941176470588,0.49175024263992234,0.5789873417721518,0.5485714285714286,0.5790658413055711,0.5750000000000001,0.15000000000000002,0.5759259259259258,0.2222222222222222,0.0
374-7285,0.39669421487603307,0.0,0.0,0.0,0.6125177809388336,0.3515151515151515,0.6124497991967872,0.6664833654110531,0.5352941176470588,0.6664509867356843,0.7083544303797469,0.6,0.7084974676420934,0.605,0.45,0.6055555555555555,0.0,0.0
379-7215,0.3842975206611571,0.0,0.0,0.0,0.7658605974395448,0.6303030303030303,0.7657295850066934,0.532856750068738,0.8470588235294118,0.5328372694920738,0.6521518987341773,0.3485714285714286,0.6522228474957794,0.44500000000000006,0.1,0.4444444444444444,0.3333333333333333,1.0
357-7875,0.5206611570247934,0.0,1.0,0.4807692307692308,0.579800853485064,0.7151515151515152,0.5798192771084337,0.7343964806158922,0.2823529411764706,0.7343901649951472,0.569873417721519,0.6,0.570061902082161,0.365,0.25,0.3648148148148148,0.0,0.0
393-9677,0.5123966942148761,0.0,1.0,0.6538461538461539,0.7635846372688477,0.6787878787878788,0.7635542168674699,0.6109430849601319,0.6352941176470588,0.611129084438693,0.2977215189873418,0.5828571428571429,0.29769274057400114,0.515,0.15000000000000002,0.5148148148148147,0.0,0.0
345-9598,0.5743801652892563,0.0,0.0,0.0,0.45263157894736844,0.6303030303030303,0.4526439089692102,0.7418201814682431,0.6235294117647059,0.7418311226140407,0.5579746835443038,0.6628571428571428,0.558244231851435,0.515,0.2,0.5148148148148147,0.1111111111111111,0.0
353-3203,0.3677685950413223,0.0,0.0,0.0,0.3254623044096729,0.7393939393939394,0.3254685408299866,0.35111355512785264,0.9058823529411765,0.35101908767389195,0.640759493670886,0.6228571428571429,0.6409679234665167,0.505,0.25,0.5055555555555555,0.2222222222222222,0.0
330-7486,0.27272727272727276,0.0,0.0,0.0,0.39516358463726886,0.3939393939393939,0.39508032128514053,0.5743744844652185,0.6411764705882352,0.5745713361371725,0.5883544303797469,0.4685714285714286,0.5886325267304446,0.45999999999999996,0.15000000000000002,0.45925925925925926,0.2222222222222222,0.0
397-6425,0.4628099173553719,0.0,0.0,0.0,0.5291607396870555,0.3333333333333333,0.5291164658634538,0.652735771240033,0.6176470588235294,0.6528631510837917,0.37493670886075947,0.4742857142857143,0.37478897017445134,0.61,0.30000000000000004,0.6092592592592593,0.1111111111111111,0.0
338-1815,0.49586776859504134,0.0,1.0,0.5,0.4847795163584638,0.5515151515151515,0.48477242302543505,0.6997525433049216,0.5294117647058824,0.6997735360724684,0.5559493670886075,0.6971428571428572,0.5559932470455825,0.755,0.25,0.7555555555555555,0.0,0.0
406-5023,0.38016528925619836,0.0,0.0,0.0,0.46799431009957326,0.5757575757575758,0.4680388219544846,0.6348638988177069,0.5117647058823529,0.6350695567777418,0.379493670886076,0.52,0.3798536859876196,0.49500000000000005,0.15000000000000002,0.4944444444444444,0.4444444444444444,0.0
368-2458,0.49586776859504134,0.0,0.0,0.0,0.47965860597439547,0.7333333333333333,0.47958500669344045,0.4635688754467968,0.5529411764705883,0.4636040116467163,0.24126582278481012,0.33714285714285713,0.24141812042768712,0.6150000000000001,0.2,0.6148148148148147,0.1111111111111111,0.0
400-8375,0.21487603305785125,0.0,0.0,0.0,0.7431009957325747,0.7212121212121212,0.7429718875502008,0.6895793236183668,0.6176470588235294,0.6897444192817859,0.44556962025316454,0.64,0.445694991558807,0.49000000000000005,0.1,0.4907407407407407,0.0,1.0
387-8201,0.3057851239669422,0.0,0.0,0.0,0.5419630156472262,0.5515151515151515,0.5420013386880856,0.49051416002199616,0.4411764705882353,0.49045616305402784,0.41113924050632916,0.6457142857142857,0.4113674732695554,0.655,0.25,0.6555555555555556,0.1111111111111111,0.0
346-4360,0.5413223140495868,0.0,0.0,0.0,0.5152204836415363,0.7333333333333333,0.5152275769745649,0.8644487214737421,0.6411764705882352,0.8644451633775477,0.6245569620253164,0.46285714285714286,0.6246482836240855,0.21000000000000002,0.45,0.20925925925925923,0.2222222222222222,0.0
412-8811,0.6652892561983471,0.0,0.0,0.0,0.5038406827880512,0.793939393939394,0.5038487282463185,0.31536981028320044,0.7176470588235294,0.3154318990617923,0.3888607594936709,0.5028571428571429,0.38885762521102984,0.325,0.30000000000000004,0.3259259259259259,0.3333333333333333,0.0
413-3990,0.5743801652892563,0.0,0.0,0.0,0.4566145092460882,0.6909090909090909,0.45665997322623825,0.6612592796260655,0.6058823529411764,0.6612746683921061,0.5911392405063292,0.6914285714285714,0.5914462577377603,0.5650000000000001,0.2,0.5648148148148148,0.1111111111111111,0.0
345-2448,0.37190082644628103,0.0,0.0,0.0,0.3832147937411095,0.703030303030303,0.3831994645247657,0.8119329117404455,0.5764705882352941,0.8120349401488192,0.4949367088607595,0.6914285714285714,0.49521665728756337,0.33,0.25,0.3296296296296296,0.2222222222222222,0.0
394-4512,0.2975206611570248,0.0,1.0,0.5384615384615385,0.5638691322901849,0.6484848484848484,0.5637550200803212,0.38245806983777836,0.7235294117647059,0.38240051763183436,0.5040506329113924,0.7942857142857143,0.5042205965109736,0.44000000000000006,0.05,0.4407407407407407,0.2222222222222222,0.0
400-8538,0.38842975206611574,1.0,0.0,0.0,0.6512091038406829,0.8121212121212121,0.6511044176706827,0.7030519659059664,0.4176470588235294,0.7030087350372048,0.5265822784810127,0.6857142857142857,0.5267304445694991,0.505,0.1,0.5055555555555555,0.4444444444444444,1.0
412-8769,0.5950413223140496,0.0,0.0,0.0,0.687624466571835,0.8303030303030303,0.6875836680053548,0.3733846576849052,0.5882352941176471,0.3733419605305726,0.7027848101265823,0.7028571428571428,0.702870005627462,0.655,0.15000000000000002,0.6555555555555556,0.0,0.0
390-1552,0.4090909090909091,0.0,0.0,0.0,0.372972972972973,0.6545454545454545,0.3729919678714859,0.4844652185867473,0.4764705882352941,0.48463280491750244,0.2270886075949367,0.46285714285714286,0.22734946539110862,0.215,0.2,0.2148148148148148,0.1111111111111111,0.0
389-2477,0.5,0.0,0.0,0.0,0.6660028449502133,0.6121212121212121,0.6659973226238286,0.5504536706076436,0.711764705882353,0.5506308637981235,0.6010126582278481,0.5085714285714286,0.6010129431626337,0.655,0.45,0.6555555555555556,0.2222222222222222,0.0
389-4695,0.4462809917355372,0.0,0.0,0.0,0.5692745376955903,0.43636363636363634,0.569277108433735,0.8273302172119879,0.7058823529411764,0.8275638951795535,0.5974683544303797,0.38857142857142857,0.5976364659538548,0.5950000000000001,0.25,0.5944444444444444,0.0,0.0
406-8037,0.3347107438016529,0.0,0.0,0.0,0.438122332859175,0.6484848484848484,0.4380856760374833,0.25955457794885894,0.6705882352941176,0.2594629569718538,0.7281012658227849,0.5428571428571428,0.7281935846933033,0.505,0.35000000000000003,0.5055555555555555,0.1111111111111111,0.0
382-9138,0.2644628099173554,0.0,1.0,0.44230769230769235,0.6378378378378379,0.6424242424242425,0.6377175368139223,0.5213087709650811,0.5882352941176471,0.5215140731154967,0.5640506329113925,0.42857142857142855,0.5644344400675295,0.49000000000000005,0.2,0.4907407407407407,0.0,0.0
414-7942,0.21074380165289258,0.0,0.0,0.0,0.4219061166429588,0.503030303030303,0.42185408299866134,0.49931262029144896,0.4647058823529412,0.4995147201552895,0.39392405063291136,0.5942857142857143,0.3939223410241981,0.41500000000000004,0.30000000000000004,0.41481481481481486,0.3333333333333333,0.0
348-7071,0.5578512396694215,0.0,1.0,0.46153846153846156,0.496728307254623,0.46060606060606063,0.4966532797858099,0.4855650261204289,0.6705882352941176,0.4856033646069233,0.5427848101265823,0.52,0.5430500844119303,0.44000000000000006,0.25,0.4407407407407407,0.2222222222222222,0.0
404-2942,0.3057851239669422,0.0,0.0,0.0,0.39402560455192037,0.6666666666666666,0.39407630522088355,0.42122628540005497,0.5058823529411764,0.42122290520867034,0.5458227848101266,0.5885714285714285,0.5458638154192459,0.555,0.35000000000000003,0.5555555555555556,0.1111111111111111,0.0
348-3581,0.5991735537190083,0.0,0.0,0.0,0.310099573257468,0.41818181818181815,0.3100736278447122,0.7308221061314271,0.5764705882352941,0.7308314461339372,0.5779746835443038,0.45714285714285713,0.5779403489026449,0.63,0.1,0.6296296296296295,0.1111111111111111,0.0
327-6764,0.4297520661157025,0.0,0.0,0.0,0.4617354196301565,0.6,0.4616800535475234,0.5842727522683531,0.5588235294117647,0.5842769330313814,0.5435443037974683,0.6514285714285715,0.5436128306133934,0.555,0.4,0.5555555555555556,0.4444444444444444,0.0
405-2831,0.19421487603305787,0.0,0.0,0.0,0.5997155049786629,0.509090909090909,0.5997322623828648,0.5213087709650811,0.5764705882352941,0.5215140731154967,0.3989873417721519,0.5657142857142857,0.39898705683736635,0.82,0.15000000000000002,0.8203703703703703,0.2222222222222222,0.0
416-4351,0.18181818181818182,0.0,0.0,0.0,0.40512091038406833,0.6484848484848484,0.40512048192771083,0.8762716524608193,0.4588235294117647,0.8764153995470721,0.5673417721518987,0.6171428571428571,0.5672481710748453,0.555,0.35000000000000003,0.5555555555555556,0.1111111111111111,0.0
419-3196,0.43388429752066116,0.0,1.0,0.7115384615384616,0.635846372688478,0.6303030303030303,0.6358768406961178,0.6464118779213638,0.5823529411764706,0.646392753154319,0.35468354430379745,0.5142857142857142,0.3545301069217783,0.53,0.25,0.5296296296296296,0.2222222222222222,0.0
411-6211,0.1322314049586777,0.0,0.0,0.0,0.519203413940256,0.3939393939393939,0.5192436412315931,0.6381633214187517,0.5647058823529412,0.6383047557424781,0.37772151898734174,0.4685714285714286,0.37760270118176703,0.375,0.1,0.3759259259259259,0.2222222222222222,0.0
391-8369,0.2768595041322314,0.0,0.0,0.0,0.62475106685633,0.5878787878787879,0.624665327978581,0.3879571075061864,0.8470588235294118,0.38790035587188615,0.520759493670886,0.5771428571428572,0.5211029825548678,0.54,0.2,0.5407407407407407,0.2222222222222222,0.0
416-4464,0.43388429752066116,0.0,0.0,0.0,0.5507823613086771,0.4,0.5507028112449799,0.6549353863073962,0.4823529411764706,0.6551277903591071,0.4465822784810127,0.6114285714285714,0.4468204839617333,0.645,0.15000000000000002,0.6444444444444444,0.0,0.0
347-1814,0.578512396694215,0.0,0.0,0.0,0.5473684210526316,0.6727272727272727,0.5473560910307899,0.43139950508660985,0.5117647058823529,0.4315755418958266,0.44506329113924054,0.4685714285714286,0.44513224535734386,0.55,0.30000000000000004,0.55,0.0,0.0
386-7337,0.40082644628099173,0.0,0.0,0.0,0.671977240398293,0.7393939393939394,0.6718540829986613,0.5207588671982403,0.6470588235294118,0.5208670333225494,0.3888607594936709,0.5942857142857143,0.38885762521102984,0.665,0.2,0.6648148148148147,0.0,0.0
375-8505,0.3842975206611571,0.0,1.0,0.5384615384615385,0.6634423897581793,0.5333333333333333,0.6633199464524766,0.31152048391531484,0.6,0.31154966030410874,0.29873417721518986,0.4057142857142857,0.2988182329769274,0.8050000000000002,0.2,0.8055555555555555,0.0,0.0
407-5056,0.2644628099173554,0.0,0.0,0.0,0.4517780938833571,0.3212121212121212,0.45180722891566266,0.5182843002474566,0.7764705882352941,0.5182788741507602,0.47924050632911397,0.49714285714285716,0.47945976364659537,0.49000000000000005,0.2,0.4907407407407407,0.2222222222222222,0.0
367-8924,0.34710743801652894,0.0,0.0,0.0,0.35874822190611666,0.6787878787878788,0.35876840696117807,0.7552928237558427,0.7411764705882353,0.7554189582659334,0.4668354430379747,0.5428571428571428,0.46707934721440636,0.49000000000000005,0.2,0.4907407407407407,0.1111111111111111,0.0
419-5171,0.2892561983471075,0.0,0.0,0.0,0.8261735419630156,0.6545454545454545,0.8261378848728246,0.6981028320043993,0.5411764705882353,0.6981559365901002,0.6665822784810127,0.72,0.666854248733821,0.505,0.25,0.5055555555555555,0.3333333333333333,1.0
396-7687,0.45867768595041325,0.0,1.0,0.576923076923077,0.17240398293029874,0.6848484848484848,0.17235609103078983,0.456145174594446,0.5647058823529412,0.4561630540278227,0.3362025316455697,0.5657142857142857,0.33652222847495783,0.665,0.35000000000000003,0.6648148148148147,0.0,0.0
394-4548,0.4504132231404959,0.0,0.0,0.0,0.4221906116642959,0.5757575757575758,0.42218875502008035,0.532856750068738,0.5764705882352941,0.5328372694920738,0.5215189873417722,0.6057142857142858,0.5216657287563309,0.34500000000000003,0.30000000000000004,0.34444444444444444,0.0,0.0
382-6438,0.4545454545454546,0.0,0.0,0.0,0.7012802275960172,0.6545454545454545,0.7013052208835341,0.5947209238383283,0.5235294117647059,0.5949530896150114,0.4546835443037975,0.5657142857142857,0.45469893078221724,0.635,0.15000000000000002,0.6351851851851852,0.2222222222222222,0.0
413-2194,0.30165289256198347,0.0,0.0,0.0,0.8480796586059745,0.6787878787878788,0.8480589022757697,0.5534781413252681,0.5882352941176471,0.5535425428663863,0.5435443037974683,0.5028571428571429,0.5436128306133934,0.485,0.2,0.48518518518518516,0.2222222222222222,1.0
366-2622,0.4297520661157025,0.0,0.0,0.0,0.339402560455192,0.49696969696969695,0.3393574297188755,0.5089359362111631,0.6529411764705882,0.5088967971530249,0.39746835443037976,0.4228571428571429,0.3978615644344401,0.545,0.2,0.5444444444444444,0.2222222222222222,0.0
416-7591,0.16115702479338845,0.0,0.0,0.0,0.689900426742532,0.49696969696969695,0.6899263721552877,0.640362936486115,0.5705882352941176,0.6405693950177936,0.389873417721519,0.49142857142857144,0.3899831176139561,0.48,0.35000000000000003,0.4796296296296296,0.0,0.0
355-2634,0.5247933884297521,1.0,1.0,0.34615384615384615,0.6318634423897582,0.5393939393939394,0.6318607764390897,0.44157272477316467,0.6411764705882352,0.4416046586865092,0.5539240506329114,0.5828571428571429,0.554305008441193,0.68,0.1,0.6796296296296296,0.0,1.0
422-5350,0.5041322314049587,0.0,0.0,0.0,0.671977240398293,0.8181818181818182,0.6718540829986613,0.7530932086884795,0.5176470588235293,0.753154318990618,0.5746835443037975,0.44,0.5751266178953293,0.505,0.30000000000000004,0.5055555555555555,0.2222222222222222,1.0
329-2388,0.5,0.0,0.0,0.0,0.41024182076813653,0.5272727272727272,0.41014056224899603,0.5834478966180918,0.43529411764705883,0.5836298932384342,0.4286075949367089,0.49714285714285716,0.4288126055149128,0.47500000000000003,0.2,0.47592592592592586,0.0,0.0
381-5273,0.4669421487603306,0.0,1.0,0.3653846153846154,0.43982930298719775,0.6060606060606061,0.43975903614457834,0.6642837503436898,0.6411764705882352,0.6645098673568425,0.4050632911392405,0.64,0.4051772650534609,0.63,0.05,0.6296296296296295,0.3333333333333333,0.0
421-6694,0.4173553719008265,0.0,1.0,0.4807692307692308,0.390896159317212,0.6060606060606061,0.3908969210174029,0.4858399780038493,0.48823529411764705,0.48592688450339694,0.47645569620253164,0.5314285714285715,0.47664603263927974,0.51,0.30000000000000004,0.5092592592592592,0.2222222222222222,0.0
